st_tefferr2,st_raderr2,st_teff,pl_trandep,pl_orbpererr1,st_raderr1,pl_radeerr2,pl_insol,pl_trandeperr2,pl_insolerr1,st_tefferr1,pl_insolerr2,pl_trandeperr1,pl_orbper,pl_eqt,pl_orbpererr2,dec,ra,st_rad,pl_rade,pl_radeerr1,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-186.0,-0.575,6143.0,62.9,2.006e-06,0.383,-0.47,12840.3,-3.6,7883.0,167.0,-7376.98,3.6,0.812587678,2717.0,-2.006e-06,42.692478,288.49313,1.877,1.54,0.31,FALSE POSITIVE,Kepler,0.8204581779435269,17.47222222222222
-134.0,-0.12,3773.0,294.2,0.0001359,0.06,-0.21,5.67,-55.8,2.53,50.0,-3.55,55.8,9.3210841,394.0,-0.0001359,46.227921,297.96048,0.35,0.61,0.1,CANDIDATE,Kepler,1.7428571428571429,5.272401433691757
-190.0,-1.017,6131.0,31.7,0.0008264,0.893,-0.57,292.25,-7.1,375.7,202.0,-221.17,7.1,19.3073774,1054.0,-0.0008264,48.950523,288.27991,2.142,1.21,0.51,FALSE POSITIVE,Kepler,0.5648926237161531,4.464788732394366
-189.0,-1.372,6287.0,2714.4,6.44e-07,0.588,-34.65,30248.83,-48.0,17017.67,170.0,-21607.03,48.0,1.000840564,3367.0,-6.44e-07,44.827461,281.89307,3.177,80.25,14.86,FALSE POSITIVE,Kepler,25.259678942398487,56.550000000000004
-193.0,-0.104,5823.0,376.1,0.0001053,0.291,-2.38,76.81,-20.9,67.54,158.0,-23.28,20.9,13.6164547,755.0,-0.0001053,40.61842,298.37384,0.972,22.29,6.68,CONFIRMED,Kepler,22.932098765432098,17.995215311004788
-73.0,-0.053,3698.0,1009.8,6.768e-06,0.043,-0.17,66.95,-44.0,19.5,66.0,-19.01,44.0,1.766789509,730.0,-6.768e-06,46.679611,288.25058,0.444,1.4,0.14,CONFIRMED,Kepler,3.153153153153153,22.95
-129.0,-0.059,4791.0,361.1,8.603e-05,0.054,-0.11,54.85,-39.1,16.15,143.0,-13.19,39.1,7.55842923,694.0,-8.603e-05,37.974548,292.03348,0.742,1.46,0.11,CANDIDATE,Kepler,1.967654986522911,9.23529411764706
-133.0,-0.178,6078.0,250.9,0.0003421,0.197,-0.36,37.92,-9.9,17.83,121.0,-12.83,9.9,35.8656484,633.0,-0.0003421,47.880379,285.88837,1.189,2.44,0.41,CONFIRMED,Kepler,2.0521446593776282,25.343434343434343
-184.0,-0.131,5244.0,109.7,1.922e-06,0.197,-0.13,2928.31,-7.8,2160.65,203.0,-1083.57,7.8,0.638162933,1874.0,-1.922e-06,44.632381,291.05722,0.888,0.91,0.21,CONFIRMED,Kepler,1.0247747747747749,14.064102564102566
-193.0,-0.089,5910.0,84.5,3.821e-05,0.268,-0.08,1187.75,-9.8,1018.12,176.0,-335.34,9.8,1.72929014,1497.0,-3.821e-05,43.665932,289.94556,0.94,0.86,0.25,FALSE POSITIVE,Kepler,0.9148936170212766,8.622448979591836
-311.0,-0.156,6429.0,374.8,0.0003891,0.717,-0.32,35.6,-70.0,67.36,180.0,-13.63,70.0,40.301684,623.0,-0.0003891,40.41774,293.74628,1.177,2.38,1.45,FALSE POSITIVE,Kepler,2.022090059473237,5.354285714285714
-172.0,-0.075,5726.0,258.0,0.002007,0.239,-0.12,11.86,-31.3,10.3,172.0,-3.17,31.3,43.681309,473.0,-0.002007,40.462078,294.27399,0.829,1.33,0.39,CANDIDATE,Kepler,1.6043425814234018,8.242811501597444
-149.0,-0.88,4995.0,174.5,0.0002533,1.076,-1.13,55.06,-20.1,109.86,149.0,-43.67,20.1,26.524553,695.0,-0.0002533,40.479771,295.78586,1.703,2.19,1.39,FALSE POSITIVE,Kepler,1.285965942454492,8.681592039800995
-197.0,-0.087,6091.0,228.6,0.0004723,0.388,-0.13,37.53,-45.8,44.0,156.0,-10.28,45.8,26.1537851,631.0,-0.0004723,40.459469,298.51175,0.967,1.47,0.6,FALSE POSITIVE,Kepler,1.5201654601861427,4.991266375545852
-124.0,-2.08,4877.0,200.9,3.196e-06,1.28,-8.49,72795.2,-7.0,26846.21,66.0,-33428.16,7.0,0.944598153,4190.0,-3.196e-06,40.498508,299.5773,9.214,37.61,5.23,FALSE POSITIVE,Kepler,4.0818319947905355,28.7
-139.0,-0.06,4206.0,280.9,0.01025,0.045,-0.1,0.13,-58.2,0.04,123.0,-0.04,58.2,354.63284,152.0,-0.01025,40.52459,292.29816,0.535,0.9,0.08,FALSE POSITIVE,Kepler,1.6822429906542056,4.826460481099656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.40103336,0.0,0.0,40.592232,294.22009,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-85.0,-0.069,6313.0,3689.3,0.001044,0.147,-0.42,3.41,-65.4,1.06,75.0,-0.53,65.4,230.180357,347.0,-0.001044,40.516911,295.21255,1.246,7.57,0.89,CANDIDATE,Kepler,6.075441412520065,56.41131498470948
-180.0,-0.092,6011.0,65.4,0.0001786,0.277,-0.08,274.95,-4.0,247.53,162.0,-78.62,4.0,5.2433865,1038.0,-0.0001786,41.764042,291.85382,0.902,0.75,0.23,FALSE POSITIVE,Kepler,0.8314855875831485,16.35
-166.0,-0.054,5558.0,228.5,0.0001025,0.136,-0.95,148.79,-10.8,87.59,166.0,-35.97,10.8,5.2435703,890.0,-0.0001025,41.75098,291.91058,0.722,12.68,2.39,FALSE POSITIVE,Kepler,17.562326869806096,21.157407407407405
-65.0,-0.398,5413.0,132.7,0.0006725,0.266,-0.45,19.6,-17.7,10.18,97.0,-10.02,17.7,55.7583803,537.0,-0.0006725,41.749222,292.633,1.403,1.59,0.3,CANDIDATE,Kepler,1.1332858161083392,7.497175141242938
-244.0,-0.277,6318.0,90.4,0.001038,0.339,-0.26,962.72,-12.3,819.53,199.0,-472.32,12.3,3.781123,1421.0,-0.001038,41.712749,292.99493,1.216,1.16,0.33,CANDIDATE,Kepler,0.9539473684210525,7.349593495934959
-184.0,-0.057,5150.0,862.5,0.00618,0.097,-0.16,0.72,-86.6,0.35,184.0,-0.2,86.6,220.720142,235.0,-0.00618,41.788891,293.36475,0.696,2.0,0.28,CANDIDATE,Kepler,2.873563218390805,9.959584295612009
-218.0,-2.407,5048.0,542.6,0.01429,0.46,-5.73,10.97,-44.6,1.94,74.0,-6.2,44.6,634.84739,464.0,-0.01429,41.763981,293.56754,8.611,20.5,1.09,FALSE POSITIVE,Kepler,2.38067587968877,12.165919282511211
-187.0,-0.061,5330.0,9312.0,0.0007882,0.114,-0.62,0.61,-148.0,0.33,187.0,-0.17,148.0,281.5921577,225.0,-0.0007882,41.747532,294.33594,0.713,7.22,1.15,CANDIDATE,Kepler,10.126227208976157,62.91891891891892
-78.0,-0.136,5784.0,296.9,0.00234,0.187,-0.23,6.92,-37.8,2.96,78.0,-1.84,37.8,103.722152,414.0,-0.00234,41.712749,298.11356,1.143,1.95,0.32,CANDIDATE,Kepler,1.7060367454068242,7.854497354497354
-179.0,-0.095,5893.0,258.0,0.0002852,0.42,-0.18,28.85,-26.2,36.16,153.0,-8.02,26.2,29.9756697,591.0,-0.0002852,38.202888,286.23264,0.986,1.84,0.78,FALSE POSITIVE,Kepler,1.8661257606490873,9.84732824427481
-219.0,-0.107,6289.0,1083.0,0.01282,0.299,-0.42,1.28,-115.0,1.1,175.0,-0.39,115.0,387.56519,271.0,-0.01282,39.023811,292.55002,1.02,4.02,1.18,FALSE POSITIVE,Kepler,3.9411764705882346,9.417391304347825
-82.0,-0.07,3554.0,330.5,0.000551,0.06,-0.14,0.97,-25.5,0.44,68.0,-0.39,25.5,31.5073649,253.0,-0.000551,40.563141,288.89194,0.37,0.74,0.11,FALSE POSITIVE,Kepler,2.0,12.96078431372549
-246.0,-0.141,6434.0,328.7,0.0003362,0.33,-3.87,98.09,-37.1,84.07,179.0,-33.67,37.1,18.1118457,803.0,-0.0003362,40.012131,294.23987,1.138,31.25,9.07,FALSE POSITIVE,Kepler,27.460456942003518,8.859838274932613
-211.0,-0.174,6068.0,157.1,0.0005213,0.324,-0.23,34.42,-16.1,31.93,190.0,-13.54,16.1,32.5474295,618.0,-0.0005213,40.45536,296.87976,1.061,1.42,0.44,CANDIDATE,Kepler,1.3383600377002827,9.757763975155278
-133.0,-0.838,4928.0,163.5,0.0004098,0.931,-1.47,37.3,-14.6,63.77,148.0,-28.82,14.6,33.4969115,630.0,-0.0004098,43.471451,287.66339,1.688,2.97,1.64,CONFIRMED,Kepler,1.759478672985782,11.198630136986301
-247.0,-0.135,6362.0,502.8,0.01427,0.569,-0.3,1.43,-64.4,2.1,154.0,-0.48,64.4,411.8969,279.0,-0.01427,39.01865,295.18872,1.144,2.61,1.3,CANDIDATE,Kepler,2.2814685314685317,7.807453416149068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.33339948,0.0,0.0,39.08849,295.51279,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-211.0,-0.122,5999.0,1213.8,5.22e-07,0.284,-0.43,1816.13,-23.4,1655.21,190.0,-620.6,23.4,1.389947459,1665.0,-5.22e-07,39.056221,296.10361,0.95,3.39,1.02,FALSE POSITIVE,Kepler,3.5684210526315794,51.871794871794876
-111.0,-0.603,4985.0,450.1,0.00219,1.961,-1.26,17.13,-67.9,40.12,118.0,-7.83,67.9,127.671711,519.0,-0.00219,39.078579,296.35797,2.633,5.52,4.12,CANDIDATE,Kepler,2.0964679073300414,6.628865979381443
-250.0,-0.329,6401.0,29233.0,0.0001153,0.402,-16.46,3.98,-40.0,3.37,181.0,-1.99,40.0,282.5363563,360.0,-0.0001153,39.143566,291.8476,1.41,70.53,20.11,FALSE POSITIVE,Kepler,50.02127659574469,730.825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.23145073,0.0,0.0,39.188389,293.29913,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-210.0,-0.126,5978.0,773.0,0.007276,0.407,-0.35,1.66,-160.0,1.98,178.0,-0.55,160.0,289.490952,290.0,-0.007276,39.171589,294.40005,1.032,2.87,1.13,FALSE POSITIVE,Kepler,2.7810077519379846,4.83125
-112.0,-18.098,3860.0,373.3,0.01254,21.213,-32.82,787.87,-54.9,626.72,81.0,-387.09,54.9,349.58811,1351.0,-0.01254,39.180187,295.16342,74.32,134.79,38.48,CANDIDATE,Kepler,1.813643702906351,6.799635701275046
-154.0,-0.405,6423.0,51633.0,1.381e-06,0.521,-10.04,3753.6,-1037.0,4693.11,183.0,-2201.77,1037.0,1.680254289,1996.0,-1.381e-06,40.541969,298.7175,1.246,30.88,12.91,CANDIDATE,Kepler,24.78330658105939,49.790742526518805
-74.0,-4.392,4475.0,115.7,0.0,1.098,-4.56,343029.57,0.0,54504.79,47.0,-146305.68,0.0,0.782068488,6169.0,0.0,40.578529,298.89673,20.237,21.02,1.14,FALSE POSITIVE,Kepler,1.0386915056579533,0.0
-225.0,-0.927,6768.0,358.0,0.01071,0.664,-1.78,26.4,-108.0,22.21,178.0,-18.17,108.0,151.13008,578.0,-0.01071,40.535671,299.38071,2.302,4.41,1.27,CANDIDATE,Kepler,1.9157254561251087,3.314814814814815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.65087204,0.0,0.0,40.507771,299.84723,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.63797782,0.0,0.0,40.646519,282.9101,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.76961138,0.0,0.0,40.644989,283.03632,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-62.0,-0.05,3697.0,502.3,0.01967,0.05,-0.11,0.03,-48.2,0.0,50.0,-0.01,48.2,628.15844,101.0,-0.01967,40.641251,284.19696,0.423,0.95,0.11,CANDIDATE,Kepler,2.2458628841607564,10.421161825726141
-149.0,-1.168,5079.0,469.9,0.004784,1.801,-2.46,9.87,-63.2,13.55,111.0,-5.67,63.2,273.223848,452.0,-0.004784,40.687962,287.8595,3.792,8.0,3.8,FALSE POSITIVE,Kepler,2.109704641350211,7.43512658227848
-495.0,-1.779,10921.0,371060.0,3.46e-07,0.419,-135.4,370319.14,-1203.0,134966.96,266.0,-287359.66,1203.0,0.650701055,6285.0,-3.46e-07,41.733952,298.18536,3.701,281.62,31.89,FALSE POSITIVE,Kepler,76.09294785193191,308.4455527847049
-170.0,-1.582,5094.0,807.1,0.003522,0.531,-6.05,23.6,-83.2,5.97,80.0,-12.11,83.2,263.90141,562.0,-0.003522,41.881351,284.98364,6.247,23.91,2.04,CANDIDATE,Kepler,3.827437169841524,9.700721153846153
-117.0,-1.424,5059.0,284.9,0.001385,1.046,-3.28,273.48,-36.2,115.81,110.0,-111.88,36.2,59.742966,1037.0,-0.001385,41.822239,286.52179,7.322,16.91,2.42,FALSE POSITIVE,Kepler,2.309478284621688,7.870165745856353
-167.0,-0.087,5919.0,77.2,0.0004061,0.386,-0.08,50.97,-9.4,61.57,156.0,-13.54,9.4,18.7821603,681.0,-0.0004061,41.86013,291.76413,0.94,0.83,0.34,CANDIDATE,Kepler,0.8829787234042553,8.212765957446809
-170.0,-0.114,5731.0,2599.8,0.002493,0.267,-3.29,0.86,-90.1,0.7,153.0,-0.27,90.1,389.316341,245.0,-0.002493,41.816818,291.89035,0.958,27.61,7.7,CANDIDATE,Kepler,28.82045929018789,28.854605993340737
-131.0,-0.043,4694.0,561.7,0.028,0.046,-0.1,0.18,-86.4,0.06,135.0,-0.04,86.4,405.32064,166.0,-0.028,41.854622,293.28232,0.574,1.34,0.11,FALSE POSITIVE,Kepler,2.334494773519164,6.501157407407407
-96.0,-0.162,4994.0,450.7,0.008405,1.027,-0.33,18.68,-55.3,11.19,138.0,-2.45,55.3,342.830882,530.0,-0.008405,41.84322,297.05902,5.205,10.76,2.13,FALSE POSITIVE,Kepler,2.0672430355427474,8.150090415913201
-281.0,-5.949,4998.0,318.0,2.025e-05,1.05,-10.33,27838.74,-24.9,5063.14,52.0,-19003.35,24.9,3.98916186,3293.0,-2.025e-05,41.974899,287.33041,16.187,28.1,1.82,CANDIDATE,Kepler,1.7359609563229752,12.771084337349398
-184.0,-0.105,5256.0,1068.8,0.0002596,0.129,-0.34,9.8,-83.7,5.2,184.0,-3.31,83.7,42.8774169,451.0,-0.0002596,44.166241,291.19882,0.832,2.67,0.41,CONFIRMED,Kepler,3.2091346153846154,12.769414575866188
-84.0,-0.038,5993.0,287.6,0.002576,0.16,-0.07,2.51,-25.6,1.05,72.0,-0.32,25.6,190.800788,321.0,-0.002576,42.129639,293.62357,0.986,1.67,0.27,CANDIDATE,Kepler,1.693711967545639,11.234375
-175.0,-2.08,5140.0,306.1,1.594e-05,0.231,-44.16,14524.05,-10.3,1798.08,75.0,-7758.38,10.3,2.97601892,2799.0,-1.594e-05,38.513279,290.1488,7.746,164.46,4.91,FALSE POSITIVE,Kepler,21.231603408210688,29.718446601941746
-105.0,-3.051,4705.0,67298.0,4.53e-06,3.729,-151.2,17023.71,-225.0,23530.41,128.0,-11018.23,225.0,2.882424694,2912.0,-4.53e-06,38.486858,285.88864,8.058,399.44,184.9,FALSE POSITIVE,Kepler,49.57061305534872,299.1022222222222
-209.0,-0.385,6340.0,1796.4,0.001289,0.385,-1.64,5.4,-15.7,4.38,171.0,-2.93,15.7,220.142913,389.0,-0.001289,40.65136,288.47485,1.393,5.94,1.65,CONFIRMED,Kepler,4.2641780330222545,114.4203821656051
-260.0,-0.589,6513.0,330.6,0.01737,0.833,-1.08,3.21,-36.1,4.44,185.0,-1.97,36.1,473.95103,341.0,-0.01737,36.87458,291.17801,1.81,3.32,1.53,FALSE POSITIVE,Kepler,1.8342541436464086,9.157894736842106
-478.0,-0.716,10747.0,78.3,6.53e-07,0.875,-0.67,217941.01,-2.8,237022.59,331.0,-127490.71,2.8,0.534109403,5513.0,-6.53e-07,39.117119,296.30716,2.432,2.28,0.82,FALSE POSITIVE,Kepler,0.9374999999999999,27.964285714285715
-157.0,-0.059,4936.0,2045.0,0.01087,0.102,-231.8,0.93,-403.0,0.48,188.0,-0.24,403.0,168.77118,251.0,-0.01087,39.169811,296.40408,0.719,2825.04,400.8,FALSE POSITIVE,Kepler,3929.1237830319888,5.074441687344913
-85.0,-0.406,6079.0,224.9,0.0003066,0.332,-0.65,91.56,-24.1,44.1,79.0,-39.94,24.1,29.6094263,789.0,-0.0003066,39.252041,284.66583,1.783,2.87,0.53,CANDIDATE,Kepler,1.6096466629276502,9.331950207468878
-82.0,-0.263,6154.0,340.3,0.0004136,0.215,-5.96,89.68,-55.5,37.81,82.0,-34.9,55.5,22.9138322,785.0,-0.0004136,39.214298,287.83432,1.334,30.24,4.88,FALSE POSITIVE,Kepler,22.668665667166415,6.1315315315315315
-212.0,-0.096,6148.0,545.5,0.02697,0.421,-0.22,0.74,-79.8,0.91,159.0,-0.21,79.8,538.36855,237.0,-0.02697,39.28825,288.78134,1.015,2.37,0.99,FALSE POSITIVE,Kepler,2.3349753694581286,6.835839598997494
-158.0,-0.09,5755.0,373.4,0.0007622,0.377,-0.18,8.61,-64.5,10.48,162.0,-2.33,64.5,65.5327181,437.0,-0.0007622,39.235088,289.31668,0.923,1.79,0.73,FALSE POSITIVE,Kepler,1.9393282773564464,5.789147286821705
-219.0,-0.299,6033.0,101.8,0.005426,0.768,-0.3,6.04,-19.0,10.57,176.0,-2.87,19.0,161.537665,400.0,-0.005426,39.278,289.8313,1.358,1.37,0.78,CANDIDATE,Kepler,1.0088365243004418,5.3578947368421055
-237.0,-0.419,6160.0,393970.0,1.493e-06,0.419,-30.64,6627.64,-540.0,5961.03,216.0,-3742.84,540.0,1.018360336,2302.0,-1.493e-06,39.238621,292.1795,1.463,107.0,30.65,FALSE POSITIVE,Kepler,73.13738892686261,729.574074074074
-198.0,-0.096,6437.0,120.0,0.003005,0.5,-0.11,3.29,-20.2,4.61,148.0,-0.89,20.2,209.967521,344.0,-0.003005,40.630409,287.87424,1.042,1.16,0.55,CANDIDATE,Kepler,1.113243761996161,5.9405940594059405
-195.0,-0.095,6283.0,274.8,0.02032,0.441,-0.15,1.34,-81.3,1.74,161.0,-0.37,81.3,369.73011,274.0,-0.02032,40.692589,288.85123,0.999,1.66,0.74,CANDIDATE,Kepler,1.6616616616616615,3.380073800738008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.04064906,0.0,0.0,40.6791,289.32834,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-233.0,-0.133,6495.0,413.1,0.007321,0.634,-0.27,1.73,-99.6,2.89,188.0,-0.55,99.6,396.349253,293.0,-0.007321,40.62534,289.33835,1.168,2.39,1.3,FALSE POSITIVE,Kepler,2.046232876712329,4.147590361445784
-140.0,-0.069,5109.0,4658.7,5.1e-08,0.136,-2.59,2623.68,-17.9,1603.33,167.0,-707.24,17.9,0.502807253,1825.0,-5.1e-08,40.654781,289.39078,0.715,26.81,5.1,FALSE POSITIVE,Kepler,37.49650349650349,260.2625698324022
-153.0,-0.097,5204.0,492.8,0.0001335,0.088,-0.21,21.86,-78.3,8.49,153.0,-6.95,78.3,21.3684341,551.0,-0.0001335,40.66993,290.20547,0.786,1.72,0.19,CANDIDATE,Kepler,2.188295165394402,6.293742017879949
-157.0,-0.074,3978.0,753.0,0.002285,0.033,-0.2,0.39,-133.0,0.11,134.0,-0.13,133.0,149.526152,202.0,-0.002285,40.626881,291.36411,0.628,1.69,0.09,FALSE POSITIVE,Kepler,2.6910828025477707,5.661654135338346
-94.0,-3.757,4878.0,3127.0,3.194e-06,2.818,-148.8,20649.68,-12.7,14655.17,57.0,-13067.58,12.7,2.845736321,3058.0,-3.194e-06,40.649029,296.6781,10.154,402.16,111.6,FALSE POSITIVE,Kepler,39.60606657474887,246.2204724409449
-152.0,-0.069,5595.0,532.8,0.000217,0.221,-0.16,18.23,-63.7,14.73,169.0,-4.51,63.7,29.5632952,527.0,-0.000217,41.952801,288.12735,0.828,1.9,0.51,CANDIDATE,Kepler,2.2946859903381642,8.364207221350078
-189.0,-0.081,6060.0,474.6,0.008056,0.375,-0.18,2.6,-42.3,3.08,154.0,-0.69,42.3,181.81214,324.0,-0.008056,41.98978,290.15829,0.925,2.04,0.83,CANDIDATE,Kepler,2.2054054054054055,11.21985815602837
-164.0,-0.066,5750.0,553.8,0.03899,0.308,-0.15,0.61,-65.9,0.63,161.0,-0.15,65.9,435.50635,225.0,-0.03899,41.946289,290.20068,0.882,2.06,0.72,CANDIDATE,Kepler,2.3356009070294785,8.403641881638846
-130.0,-1.07,4954.0,1196.0,0.005155,2.046,-3.59,3.92,-166.0,6.22,110.0,-2.1,166.0,525.560452,359.0,-0.005155,41.954571,290.21606,3.796,12.74,6.86,CANDIDATE,Kepler,3.356164383561644,7.204819277108434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.60012467,0.0,0.0,41.932499,291.71484,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-85.0,-0.119,6082.0,157270.0,8.5e-08,0.132,-6.86,1700.05,-30.2,590.66,79.0,-450.76,30.2,1.710299164,1638.0,-8.5e-08,41.922459,292.71802,1.006,57.97,7.6,FALSE POSITIVE,Kepler,57.62425447316103,5207.615894039735
-136.0,-0.059,4514.0,1502.0,0.02749,0.057,-0.23,0.35,-356.0,0.12,148.0,-0.09,356.0,252.04444,196.0,-0.02749,41.948639,292.79022,0.664,2.49,0.21,FALSE POSITIVE,Kepler,3.75,4.219101123595506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,105390.13,0.0,69338.96,0.0,-96118.77,0.0,1.39508873,0.0,0.0,41.94772,293.0798,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-189.0,-4.671,5040.0,453.8,0.003599,0.52,-10.16,283.07,-61.6,37.83,60.0,-182.87,61.6,95.688682,1046.0,-0.003599,36.881409,291.69196,13.056,28.41,1.13,CANDIDATE,Kepler,2.176011029411765,7.366883116883117
-225.0,-0.746,6233.0,255.2,0.004335,0.708,-1.2,13.99,-51.9,15.6,193.0,-9.47,51.9,153.521361,493.0,-0.004335,36.95208,291.94852,1.921,3.09,1.13,FALSE POSITIVE,Kepler,1.6085372201978134,4.917148362235068
-191.0,-0.408,6164.0,90.6,0.001068,0.708,-0.39,55.36,-12.6,80.02,165.0,-29.95,12.6,38.168652,696.0,-0.001068,37.089809,290.75626,1.465,1.4,0.67,CANDIDATE,Kepler,0.955631399317406,7.19047619047619
-250.0,-0.583,6606.0,374.7,0.000177,0.53,-1.55,2630.88,-27.7,2321.28,181.0,-1618.01,27.7,3.0031801,1827.0,-0.000177,37.126701,291.32748,1.768,4.7,1.41,FALSE POSITIVE,Kepler,2.658371040723982,13.527075812274369
-232.0,-0.159,6095.0,35653.0,8.19e-07,0.37,-6.0,925.63,-71.4,872.33,169.0,-335.79,71.4,2.96384168,1406.0,-8.19e-07,37.26173,292.29431,1.158,43.7,13.97,FALSE POSITIVE,Kepler,37.737478411053544,499.3417366946778
-146.0,-0.068,4848.0,475.1,0.002371,0.062,-0.14,2.87,-73.5,0.92,131.0,-0.8,73.5,69.089357,332.0,-0.002371,37.362179,290.87305,0.698,1.47,0.13,CANDIDATE,Kepler,2.1060171919770774,6.463945578231293
-80.0,-0.395,6198.0,283.2,0.002967,0.324,-8.46,58.68,-11.4,27.45,74.0,-25.07,11.4,43.142257,706.0,-0.002967,37.322578,291.91556,1.769,37.88,6.94,FALSE POSITIVE,Kepler,21.41322781232335,24.842105263157894
-33.0,-0.009,3386.0,13553.0,4.432e-06,0.036,-0.11,20.06,-64.8,6.53,103.0,-1.58,64.8,3.290304098,540.0,-4.432e-06,37.376411,292.57986,0.427,4.91,0.41,CONFIRMED,Kepler,11.498829039812646,209.15123456790124
-217.0,-0.159,6705.0,145.8,0.0006804,0.462,-0.19,43.98,-20.8,49.81,159.0,-15.16,20.8,40.9882124,657.0,-0.0006804,39.236691,293.24701,1.174,1.44,0.57,CANDIDATE,Kepler,1.2265758091993186,7.009615384615385
-169.0,-0.195,6036.0,794.0,0.01306,0.377,-0.56,1.61,-129.0,1.83,187.0,-0.68,129.0,326.70552,287.0,-0.01306,39.292881,296.32437,0.998,2.83,1.06,FALSE POSITIVE,Kepler,2.835671342685371,6.155038759689923
-101.0,-0.48,4948.0,603.6,0.00169,1.753,-1.18,13.45,-84.6,28.94,126.0,-5.29,84.6,138.333748,488.0,-0.00169,39.355179,284.63876,2.547,6.28,4.32,CANDIDATE,Kepler,2.465645857872006,7.134751773049646
-135.0,-0.067,4256.0,431.0,0.02223,0.046,-0.13,0.17,-99.8,0.05,126.0,-0.05,99.8,343.49816,164.0,-0.02223,39.357288,285.18643,0.624,1.27,0.1,FALSE POSITIVE,Kepler,2.03525641025641,4.318637274549098
-183.0,-0.081,5242.0,300.4,0.0002756,0.089,-0.14,46.86,-15.4,20.97,183.0,-14.82,15.4,11.2582311,667.0,-0.0002756,39.3423,286.37234,0.722,1.24,0.15,FALSE POSITIVE,Kepler,1.7174515235457064,19.506493506493506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.54219147,0.0,0.0,39.38969,286.5657,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-1733.0,-4.551,6513.0,2238.0,0.001509,2.655,-160.2,347.12,-72.8,310.88,433.0,-305.97,72.8,155.046089,1101.0,-0.001509,39.38652,289.23367,12.613,444.08,93.48,FALSE POSITIVE,Kepler,35.208118607785615,30.741758241758244
-166.0,-0.161,5925.0,89.2,0.0002665,0.355,-0.15,94.33,-25.6,95.26,161.0,-34.33,25.6,14.3641542,795.0,-0.0002665,39.331402,294.57065,1.033,0.98,0.34,FALSE POSITIVE,Kepler,0.9486931268151017,3.484375
-243.0,-0.096,5869.0,147.0,0.0006588,0.289,-0.11,82.45,-13.8,76.65,182.0,-26.29,13.8,12.4276185,768.0,-0.0006588,40.61908,297.51108,0.942,1.14,0.36,FALSE POSITIVE,Kepler,1.2101910828025477,10.652173913043478
-193.0,-0.268,5841.0,47.5,0.0002806,0.327,-0.19,135.77,-2.1,112.42,176.0,-64.41,2.1,12.427076,870.0,-0.0002806,40.619637,297.56931,1.193,0.82,0.22,FALSE POSITIVE,Kepler,0.6873428331936294,22.619047619047617
-144.0,-1.959,5186.0,152.0,0.0003297,2.178,-2.38,463.56,-17.6,571.74,102.0,-311.14,17.6,22.4932751,1183.0,-0.0003297,40.767059,288.87198,4.98,6.04,2.64,CANDIDATE,Kepler,1.21285140562249,8.636363636363635
-155.0,-2.026,4970.0,689.2,0.004908,0.353,-5.15,24.01,-92.8,3.9,77.0,-12.47,92.8,315.502534,565.0,-0.004908,40.71674,289.29504,7.752,19.71,0.9,FALSE POSITIVE,Kepler,2.5425696594427247,7.426724137931036
-135.0,-0.097,5790.0,208.2,0.005771,0.379,-0.15,1.72,-48.3,2.27,164.0,-0.49,48.3,215.732414,292.0,-0.005771,40.777241,290.43491,0.856,1.26,0.55,CANDIDATE,Kepler,1.47196261682243,4.3105590062111805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.54167976,0.0,0.0,40.706249,295.62753,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
