pl_trandeperr2,dec,pl_orbpererr1,st_rad,st_raderr1,pl_radeerr2,pl_orbper,pl_trandep,st_tefferr1,pl_insol,pl_rade,pl_insolerr1,pl_trandeperr1,pl_insolerr2,ra,st_teff,pl_eqt,pl_orbpererr2,st_raderr2,pl_radeerr1,st_tefferr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-43.8,46.339882,0.002425,0.715,0.122,-0.12,317.062416,442.9,160.0,0.54,1.59,0.29,43.8,-0.13,300.34525,5366.0,218.0,-0.002425,-0.052,0.27,-144.0,CANDIDATE,Kepler,2.223776223776224,10.111872146118722
-45.6,46.442699,0.0002598,1.019,0.456,-0.15,13.4959496,253.6,174.0,89.25,1.62,120.55,45.6,-26.11,283.11642,5962.0,784.0,-0.0002598,-0.095,0.73,-220.0,CANDIDATE,Kepler,1.5897939156035332,5.56140350877193
-236.0,46.43338,1.53e-07,1.326,0.429,-11.75,0.855763492,131660.0,160.0,8674.28,72.82,8029.9,236.0,-3338.83,292.45786,6679.0,2464.0,-1.53e-07,-0.214,23.56,-220.0,FALSE POSITIVE,Kepler,54.91704374057314,557.8813559322034
-196.0,47.81385,2.54e-07,2.135,0.526,-48.56,2.045166206,263640.0,256.0,8125.86,131.41,6410.62,196.0,-5472.79,298.37128,7128.0,2422.0,-2.54e-07,-0.789,32.37,-342.0,FALSE POSITIVE,Kepler,61.55035128805621,1345.1020408163265
-5.4,47.967178,4.627e-05,2.595,0.419,-0.8,2.41349123,57.0,160.0,7197.15,2.11,3483.79,5.4,-4694.06,282.38934,6628.0,2348.0,-4.627e-05,-0.978,0.34,-180.0,FALSE POSITIVE,Kepler,0.8131021194605008,10.555555555555555
-2.2,47.933487,5.12e-07,1.607,0.472,-0.63,0.447820618,58.3,195.0,23149.06,1.42,20951.51,2.2,-16731.76,283.89807,5927.0,3141.0,-5.12e-07,-0.708,0.41,-177.0,FALSE POSITIVE,Kepler,0.8836341008089608,26.499999999999996
-8.0,47.923851,0.0008243,1.729,0.265,-0.46,43.2675604,69.1,77.0,45.99,1.61,18.53,8.0,-23.68,289.36646,5747.0,664.0,-0.0008243,-0.492,0.25,-77.0,CANDIDATE,Kepler,0.9311740890688259,8.6375
-5.2,47.963589,9.449e-06,0.631,0.04,-0.06,1.23133063,78.9,113.0,311.53,0.54,79.86,5.2,-85.45,290.34503,4237.0,1072.0,-9.449e-06,-0.06,0.03,-126.0,FALSE POSITIVE,Kepler,0.855784469096672,15.173076923076923
-2.0,47.996696,1.128e-05,2.23,0.525,-0.39,0.61566096,13.9,187.0,33790.36,0.84,23862.99,2.0,-25583.88,290.37558,6619.0,3459.0,-1.128e-05,-1.049,0.2,-234.0,FALSE POSITIVE,Kepler,0.37668161434977576,6.95
-5.9,47.997429,1.659e-05,1.118,0.319,-0.16,1.23140522,51.3,166.0,2252.47,0.81,1930.02,5.9,-943.89,290.39279,5600.0,1756.0,-1.659e-05,-0.213,0.23,-166.0,FALSE POSITIVE,Kepler,0.7245080500894454,8.694915254237287
-51.7,47.908581,0.0002504,0.727,0.102,-0.12,11.3251153,297.2,186.0,48.78,1.26,23.97,51.7,-13.49,291.70639,5334.0,674.0,-0.0002504,-0.068,0.17,-167.0,CANDIDATE,Kepler,1.7331499312242091,5.748549323017407
-7.6,44.640579,0.0009358,1.323,0.268,-0.21,31.9714488,42.9,140.0,48.92,0.87,28.84,7.6,-23.76,292.16537,5846.0,674.0,-0.0009358,-0.327,0.18,-140.0,FALSE POSITIVE,Kepler,0.6575963718820862,5.644736842105263
-64.2,50.07653,1.646e-06,1.95,0.556,-17.85,9.762550001,41580.0,201.0,843.46,68.93,711.77,64.2,-447.58,293.82687,7199.0,1375.0,-1.646e-06,-0.505,19.65,-277.0,FALSE POSITIVE,Kepler,35.348717948717955,647.6635514018691
-12.3,50.04744,0.0003914,0.81,0.364,-0.07,16.9163386,64.2,169.0,41.74,0.68,56.96,12.3,-11.25,297.34726,5628.0,648.0,-0.0003914,-0.083,0.31,-136.0,CANDIDATE,Kepler,0.8395061728395061,5.219512195121951
-156.0,50.126541,0.0004305,0.886,0.233,-0.19,37.0200232,581.0,152.0,15.66,2.14,12.09,156.0,-4.12,286.10281,5685.0,507.0,-0.0004305,-0.078,0.57,-169.0,CANDIDATE,Kepler,2.415349887133183,3.7243589743589745
-15.1,50.165909,0.001108,1.874,0.425,-0.39,2.521265,36.5,189.0,4175.66,1.16,2896.7,15.1,-2514.7,286.70947,6306.0,2049.0,-0.001108,-0.637,0.27,-142.0,FALSE POSITIVE,Kepler,0.6189967982924226,2.4172185430463577
-31.3,50.17326,6.1e-07,1.071,0.351,-11.28,5.674353343,36484.0,149.0,290.75,51.63,278.64,31.3,-131.35,288.63611,5594.0,1053.0,-6.1e-07,-0.234,16.92,-149.0,FALSE POSITIVE,Kepler,48.20728291316527,1165.623003194888
-225.0,50.129219,1.4e-07,0.997,0.312,-5.37,0.734426335,99056.0,165.0,4660.36,51.42,4277.08,225.0,-1389.94,296.19351,6108.0,2106.0,-1.4e-07,-0.104,16.09,-201.0,FALSE POSITIVE,Kepler,51.574724172517556,440.24888888888887
-11.3,50.13612,5.41e-06,1.005,0.283,-0.11,0.734426409,94.1,155.0,5800.4,0.98,4682.7,11.3,-1903.13,296.19693,6406.0,2223.0,-5.41e-06,-0.121,0.28,-222.0,FALSE POSITIVE,Kepler,0.9751243781094528,8.327433628318584
-11.6,50.294441,2.319e-06,0.881,0.125,-0.08,0.565713361,86.4,157.0,3197.67,0.81,1496.47,11.6,-939.37,286.03839,5220.0,1917.0,-2.319e-06,-0.094,0.12,-157.0,CANDIDATE,Kepler,0.9194097616345063,7.448275862068966
-184.0,38.212212,2.072e-06,0.668,0.064,-4.01,13.782522208,248940.0,156.0,31.69,41.84,11.09,184.0,-8.73,287.35608,5246.0,605.0,-2.072e-06,-0.064,4.01,-156.0,FALSE POSITIVE,Kepler,62.634730538922156,1352.9347826086957
-8.0,38.249458,4.526e-05,0.884,0.221,-0.12,1.89121656,66.8,173.0,997.34,0.73,757.51,8.0,-385.63,290.02631,5741.0,1434.0,-4.526e-05,-0.148,0.19,-173.0,FALSE POSITIVE,Kepler,0.8257918552036199,8.35
-45.1,38.244652,6.54e-07,1.396,0.245,-5.07,3.693702974,25208.0,75.0,1054.1,62.55,472.96,45.1,-209.14,291.19321,6309.0,1453.0,-6.54e-07,-0.113,10.97,-82.0,FALSE POSITIVE,Kepler,44.806590257879655,558.9356984478935
-32.1,38.284489,2.92e-07,1.423,0.246,-11.66,10.265613245,150460.0,79.0,236.6,61.45,106.77,32.1,-89.47,292.29196,5865.0,1000.0,-2.92e-07,-0.27,10.62,-79.0,FALSE POSITIVE,Kepler,43.18341531974701,4687.2274143302175
-41.0,38.232269,3.04e-07,1.718,0.477,-29.06,2.163569702,54518.0,162.0,3760.06,85.64,3020.65,41.0,-2308.36,293.99973,6425.0,1996.0,-3.04e-07,-0.583,23.77,-194.0,FALSE POSITIVE,Kepler,49.84866123399301,1329.7073170731708
-2.9,38.373169,6.452e-06,1.078,0.336,-0.09,0.730956716,27.8,162.0,5431.8,0.57,4959.62,2.9,-2003.13,289.7424,6028.0,2192.0,-6.452e-06,-0.168,0.18,-180.0,FALSE POSITIVE,Kepler,0.5287569573283858,9.586206896551724
-35.5,38.374409,4.457e-05,0.911,0.266,-0.15,7.04715073,282.5,166.0,178.49,1.54,154.18,35.5,-50.62,290.10718,5941.0,932.0,-4.457e-05,-0.089,0.45,-187.0,FALSE POSITIVE,Kepler,1.690450054884742,7.957746478873239
-146.0,38.399872,1.23e-06,2.321,0.449,-34.74,7.047106212,69626.0,226.0,2744.25,119.64,1615.68,146.0,-1578.66,290.11258,8162.0,1846.0,-1.23e-06,-0.674,23.14,-340.0,FALSE POSITIVE,Kepler,51.54674709177078,476.8904109589041
-131.0,39.841282,7e-08,1.404,0.424,-20.3,0.961292561,325530.0,158.0,7160.97,92.55,6242.58,131.0,-3297.78,285.72754,6300.0,2344.0,-7e-08,-0.308,27.95,-189.0,FALSE POSITIVE,Kepler,65.91880341880342,2484.961832061069
-422.0,39.83408,2.43e-05,1.054,0.315,-11.53,63.68192888,341720.0,179.0,13.15,71.45,11.82,422.0,-5.06,288.53741,5979.0,486.0,-2.43e-05,-0.17,21.35,-197.0,FALSE POSITIVE,Kepler,67.78937381404174,809.7630331753554
-97.9,39.81179,1.223e-06,4.24,0.285,-107.9,9.455586047,115170.0,199.0,3576.17,178.47,964.82,97.9,-3104.35,288.92667,7221.0,1972.0,-1.223e-06,-2.564,12.0,-299.0,FALSE POSITIVE,Kepler,42.09198113207547,1176.4044943820224
-173.0,39.862438,7.2e-08,1.183,0.2,-4.6,1.246585716,406770.0,77.0,3709.26,81.28,1607.03,173.0,-563.32,289.52148,6440.0,1992.0,-7.2e-08,-0.067,13.75,-77.0,FALSE POSITIVE,Kepler,68.70667793744717,2351.271676300578
-3.3,39.899761,6.138e-06,1.872,0.253,-0.41,0.898932836,61.1,77.0,9056.7,1.51,3255.55,3.3,-4489.16,289.63968,5712.0,2489.0,-6.138e-06,-0.506,0.2,-77.0,FALSE POSITIVE,Kepler,0.8066239316239315,18.515151515151516
-17.4,39.815739,2.924e-05,0.635,0.041,-0.07,3.45423296,149.8,146.0,71.74,0.95,21.51,17.4,-18.8,289.96838,4186.0,743.0,-2.924e-05,-0.045,0.06,-161.0,FALSE POSITIVE,Kepler,1.4960629921259843,8.609195402298852
-40.8,39.87542,3.91e-07,0.9,0.28,-5.77,7.304451735,143630.0,190.0,177.19,59.02,167.69,40.8,-52.13,293.8439,6024.0,931.0,-3.91e-07,-0.088,18.36,-211.0,FALSE POSITIVE,Kepler,65.57777777777778,3520.343137254902
-172.0,39.83176,2.83e-07,0.692,0.074,-4.04,1.181046137,52609.0,157.0,878.27,37.78,333.06,172.0,-258.21,294.68542,5229.0,1389.0,-2.83e-07,-0.074,4.04,-157.0,FALSE POSITIVE,Kepler,54.59537572254336,305.8662790697674
0.0,40.468819,0.0,0.0,0.0,0.0,0.68396452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.28897,0.0,0.0,0.0,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-56.0,40.458382,2.71e-07,1.99,0.578,-15.36,2.025580416,44998.0,170.0,4618.62,43.23,3930.19,56.0,-2938.33,299.2139,6348.0,2102.0,-2.71e-07,-0.707,12.56,-208.0,FALSE POSITIVE,Kepler,21.72361809045226,803.5357142857143
-16.6,40.49762,0.002938,0.775,0.35,-0.09,58.64379,182.1,195.0,8.59,1.05,12.06,16.6,-2.21,299.35703,5833.0,437.0,-0.002938,-0.07,0.48,-156.0,FALSE POSITIVE,Kepler,1.3548387096774195,10.969879518072288
-10.4,40.458481,6.797e-05,3.956,0.805,-4.57,20.28281916,2797.5,65.0,401.55,22.46,210.61,10.4,-159.68,299.57739,5043.0,1141.0,-6.797e-05,-0.805,4.57,-65.0,FALSE POSITIVE,Kepler,5.6774519716885745,268.9903846153846
-391.0,40.487339,2.637e-06,2.263,0.463,-66.62,4.931365987,255950.0,210.0,2239.55,139.59,1446.54,391.0,-1717.93,299.88721,6562.0,1755.0,-2.637e-06,-1.08,28.56,-257.0,FALSE POSITIVE,Kepler,61.68360583296509,654.6035805626599
-205.0,40.52763,3.71e-07,0.854,0.199,-5.59,4.331392455,200400.0,186.0,288.51,38.82,210.75,205.0,-103.59,285.08569,5655.0,1051.0,-3.71e-07,-0.123,9.05,-186.0,FALSE POSITIVE,Kepler,45.45667447306792,977.560975609756
-51.2,40.528542,0.000104,0.971,0.269,-6.71,345.1846728,29989.0,169.0,1.03,44.91,0.85,51.2,-0.38,286.71182,5712.0,257.0,-0.000104,-0.145,12.44,-186.0,FALSE POSITIVE,Kepler,46.251287332646754,585.72265625
-69.9,40.513222,7.19e-07,2.275,0.555,-56.73,9.58405667,119630.0,168.0,510.85,99.66,378.77,69.9,-425.87,286.82251,5605.0,1212.0,-7.19e-07,-1.295,24.32,-151.0,FALSE POSITIVE,Kepler,43.80659340659341,1711.4449213161658
-7.0,41.779518,0.0003166,1.145,0.35,-0.14,5.2436612,88.3,185.0,574.76,1.1,519.69,7.0,-198.39,291.90421,6598.0,1249.0,-0.0003166,-0.15,0.34,-231.0,FALSE POSITIVE,Kepler,0.9606986899563319,12.614285714285714
-4.3,41.78616,0.0001746,0.605,2.621,-0.04,3.7789374,56.0,194.0,129.06,0.48,4141.96,4.3,-30.37,292.92783,5017.0,860.0,-0.0001746,-0.044,2.07,-145.0,FALSE POSITIVE,Kepler,0.7933884297520661,13.023255813953488
-1217.0,41.716888,2.196e-06,0.716,0.082,-6.83,1.88984957,249670.0,160.0,526.5,73.04,209.67,1217.0,-138.83,292.98526,5328.0,1221.0,-2.196e-06,-0.067,8.37,-144.0,FALSE POSITIVE,Kepler,102.01117318435756,205.15201314708298
0.0,41.735229,0.0,0.0,0.0,0.0,82.97062172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.16202,0.0,0.0,0.0,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
0.0,41.777206,0.0,0.0,0.0,0.0,5.22422449,0.0,0.0,29.83,0.0,10.15,0.0,-10.72,294.35617,0.0,0.0,0.0,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-20.3,41.789719,5.452e-05,0.93,0.246,-0.14,2.49904083,128.2,182.0,592.18,1.04,485.78,20.3,-202.2,297.44244,5525.0,1258.0,-5.452e-05,-0.123,0.27,-182.0,FALSE POSITIVE,Kepler,1.118279569892473,6.315270935960591
-1.5,41.792912,1.836e-05,1.69,0.365,-0.18,1.99567242,18.0,183.0,4939.44,0.75,3185.91,1.5,-2447.08,297.93439,6773.0,2137.0,-1.836e-05,-0.406,0.16,-224.0,FALSE POSITIVE,Kepler,0.4437869822485207,12.0
-4.2,41.776218,1.288e-05,1.096,0.237,-0.07,0.89879279,26.6,148.0,4765.1,0.57,2978.37,4.2,-1576.66,298.67233,6224.0,2116.0,-1.288e-05,-0.138,0.13,-203.0,FALSE POSITIVE,Kepler,0.5200729927007298,6.333333333333333
-26.1,41.831841,1.105e-06,1.134,0.385,-7.02,16.434352831,45700.0,434.0,91.8,25.25,126.36,26.1,-58.8,282.90604,5963.0,789.0,-1.105e-06,-0.315,8.57,-530.0,FALSE POSITIVE,Kepler,22.2663139329806,1750.95785440613
-6.5,42.618011,5.77e-06,0.828,0.224,-0.13,0.566793818,100.3,189.0,3972.65,1.17,3332.84,6.5,-1214.44,291.31244,5707.0,2027.0,-5.77e-06,-0.09,0.32,-189.0,FALSE POSITIVE,Kepler,1.4130434782608696,15.430769230769231
-10.6,42.68787,5.997e-06,1.007,0.302,-0.11,0.566797474,98.8,190.0,6276.39,1.04,5726.39,10.6,-1931.94,291.7157,6046.0,2270.0,-5.997e-06,-0.101,0.31,-232.0,FALSE POSITIVE,Kepler,1.0327706057596824,9.320754716981131
-55.3,42.629822,1.95e-07,1.025,0.302,-6.41,1.585673651,44116.0,193.0,1740.78,50.53,1562.93,55.3,-606.83,291.72385,6117.0,1648.0,-1.95e-07,-0.13,14.89,-236.0,FALSE POSITIVE,Kepler,49.29756097560976,797.757685352622
-36.4,42.669552,4.11e-07,0.931,0.274,-4.66,14.797219157,252700.0,171.0,90.8,47.71,78.38,36.4,-26.16,292.02866,6343.0,787.0,-4.11e-07,-0.091,14.04,-209.0,FALSE POSITIVE,Kepler,51.24597207303974,6942.307692307692
-45.2,42.617321,3.82e-07,0.563,0.045,-2.68,6.49066214,195090.0,132.0,35.28,33.46,10.97,45.2,-8.8,294.10791,4448.0,621.0,-3.82e-07,-0.045,2.67,-132.0,FALSE POSITIVE,Kepler,59.4316163410302,4316.150442477876
-57.1,42.69392,6.04e-07,0.754,0.147,-3.44,7.11879848,107660.0,169.0,106.52,41.17,64.88,57.1,-26.41,294.99823,5578.0,819.0,-6.04e-07,-0.063,8.03,-152.0,FALSE POSITIVE,Kepler,54.60212201591512,1885.464098073555
0.0,42.671001,0.0,229.908,12.904,-109.6,6.99510404,71.8,43.0,744614.96,216.92,125425.21,0.0,-580197.1,295.75351,3681.0,7492.0,0.0,-116.137,12.17,-94.0,FALSE POSITIVE,Kepler,0.9435078379177758,0.0
0.0,42.674931,0.0,0.0,0.0,0.0,22.50053441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.6192,0.0,0.0,0.0,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-87.9,43.965279,1.99e-07,1.077,0.313,-8.48,2.897829967,163090.0,199.0,1054.79,54.35,934.22,87.9,-412.92,288.32922,6318.0,1454.0,-1.99e-07,-0.168,15.79,-244.0,FALSE POSITIVE,Kepler,50.464252553389045,1855.4038680318542
-16.1,43.952831,2.436e-05,1.009,0.341,-0.13,4.88698386,125.4,193.0,389.31,1.2,399.27,16.1,-131.06,289.60522,6152.0,1133.0,-2.436e-05,-0.114,0.41,-257.0,CANDIDATE,Kepler,1.1892963330029733,7.788819875776397
-172.0,43.98735,3.3e-08,0.736,0.025,-3.82,0.706428634,372130.0,154.0,951.77,47.64,214.83,172.0,-252.78,290.55716,4429.0,1416.0,-3.3e-08,-0.059,1.62,-154.0,FALSE POSITIVE,Kepler,64.72826086956522,2163.546511627907
-9.0,43.97216,0.0004852,0.914,0.288,-2.09,10.8632531,188.2,159.0,98.04,19.93,90.56,9.0,-29.35,290.58551,5896.0,802.0,-0.0004852,-0.096,6.28,-194.0,FALSE POSITIVE,Kepler,21.805251641137854,20.91111111111111
-439.0,43.973171,4.56e-07,0.959,0.328,-7.86,1.46842648,151000.0,149.0,1402.93,40.3,1406.82,439.0,-587.73,291.88184,5539.0,1559.0,-4.56e-07,-0.187,13.79,-149.0,FALSE POSITIVE,Kepler,42.02294056308655,343.9635535307517
0.0,43.925228,1.09e-07,1.037,0.317,-7.3,4.305917719,361390.0,146.0,607.76,71.49,524.6,0.0,-169.38,292.05872,6502.0,1266.0,-1.09e-07,-0.106,21.86,-178.0,FALSE POSITIVE,Kepler,68.93924783027965,0.0
0.0,43.922295,0.0,0.0,0.0,0.0,1.28659726,0.0,0.0,6865.96,0.0,12883.24,0.0,-3251.08,292.14331,0.0,0.0,0.0,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-26.3,43.98381,7.198e-05,0.785,0.161,-0.11,8.47484677,217.8,150.0,87.55,1.35,53.87,26.3,-21.34,292.30338,5564.0,780.0,-7.198e-05,-0.064,0.28,-150.0,CANDIDATE,Kepler,1.7197452229299364,8.281368821292777
-18.2,43.976761,8.596e-06,0.706,0.117,-1.15,2.535389624,418.1,163.0,362.73,16.24,191.41,18.2,-81.79,294.20117,5488.0,1113.0,-8.596e-06,-0.05,2.7,-147.0,FALSE POSITIVE,Kepler,23.002832861189802,22.972527472527474
0.0,45.003231,0.0,0.0,0.0,0.0,13.56092626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.45645,0.0,0.0,0.0,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-1.5,45.007969,8.669e-06,2.088,0.433,-0.4,1.627538928,39.0,163.0,9504.13,1.42,5716.28,1.5,-5249.63,293.30566,6854.0,2520.0,-8.669e-06,-0.595,0.3,-224.0,FALSE POSITIVE,Kepler,0.6800766283524904,26.0
-138.0,45.018631,5.7e-08,2.352,0.577,-53.4,1.506503686,477100.0,240.0,26341.29,178.15,19178.73,138.0,-15690.67,293.60986,8751.0,3250.0,-5.7e-08,-0.705,43.7,-412.0,FALSE POSITIVE,Kepler,75.74404761904762,3457.246376811594
-61.4,45.05191,1.87e-07,0.554,0.049,-2.56,1.679585725,101790.0,156.0,209.45,28.99,75.25,61.4,-60.6,299.16168,4462.0,970.0,-1.87e-07,-0.049,2.57,-171.0,FALSE POSITIVE,Kepler,52.32851985559566,1657.8175895765473
0.0,45.003059,1.6e-07,1.984,0.474,-48.05,5.40346248,261350.0,194.0,1398.38,108.46,1022.56,0.0,-1020.19,300.20993,6350.0,1559.0,-1.6e-07,-0.879,25.92,-214.0,FALSE POSITIVE,Kepler,54.667338709677416,0.0
-50.0,45.093418,0.0004609,0.501,0.035,-0.1,34.0357766,386.6,136.0,3.06,1.05,0.9,50.0,-0.86,300.30533,4367.0,337.0,-0.0004609,-0.046,0.07,-146.0,CANDIDATE,Kepler,2.095808383233533,7.732
-17.5,45.078861,8e-08,1.654,0.761,-47.86,0.824851807,30099.0,166.0,9801.46,78.0,13656.36,17.5,-8487.61,300.99487,5658.0,2539.0,-8e-08,-1.015,35.89,-150.0,FALSE POSITIVE,Kepler,47.1584038694075,1719.942857142857
-80.8,45.076019,3.622e-05,41.424,4.071,-28.88,0.82484293,618.6,66.0,1040816.86,97.92,296458.14,80.8,-555449.71,300.99884,4148.0,8138.0,-3.622e-05,-12.214,9.62,-66.0,FALSE POSITIVE,Kepler,2.3638470451911937,7.655940594059406
-9.6,45.149391,0.0001125,0.764,0.161,-0.12,4.4473549,203.6,167.0,195.56,1.52,127.32,9.6,-45.96,284.401,5531.0,954.0,-0.0001125,-0.058,0.32,-150.0,FALSE POSITIVE,Kepler,1.9895287958115184,21.208333333333332
0.0,46.47583,0.0,0.0,0.0,0.0,42.48452259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.72226,0.0,0.0,0.0,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-21.9,46.580421,6.157e-05,0.696,0.082,-0.09,7.51509713,187.1,146.0,51.99,1.23,21.13,21.9,-11.58,287.93466,4867.0,685.0,-6.157e-05,-0.048,0.14,-131.0,FALSE POSITIVE,Kepler,1.767241379310345,8.543378995433791
-52.6,46.58239,4.55e-07,0.777,0.124,-4.29,7.51514595,117460.0,167.0,118.99,35.8,60.88,52.6,-36.23,287.94138,5624.0,842.0,-4.55e-07,-0.093,5.71,-150.0,FALSE POSITIVE,Kepler,46.07464607464607,2233.0798479087453
-21.5,46.58971,5.2e-07,2.916,0.805,-62.95,19.230038188,266180.0,217.0,810.65,186.53,664.51,21.5,-518.71,294.46078,7703.0,1361.0,-5.2e-07,-0.984,51.49,-372.0,FALSE POSITIVE,Kepler,63.96776406035666,12380.46511627907
-27.8,46.54884,2.983e-06,1.598,0.44,-10.51,21.120005744,13054.0,199.0,141.75,31.2,119.89,27.8,-88.6,297.72574,6195.0,880.0,-2.983e-06,-0.538,8.59,-243.0,FALSE POSITIVE,Kepler,19.524405506883603,469.56834532374097
-71.6,46.586578,1.98e-07,1.921,0.512,-33.43,0.82206761,26190.0,175.0,17747.85,91.21,13897.55,71.6,-11513.42,298.91162,6531.0,2941.0,-1.98e-07,-0.704,24.31,-214.0,FALSE POSITIVE,Kepler,47.480478917230606,365.78212290502796
-453.0,46.586578,3.79e-05,1.921,0.745,-4789.0,4.74701479,3622.0,173.0,1708.72,13333.5,1945.16,453.0,-1100.79,298.91162,6531.0,1640.0,-3.79e-05,-0.69,5171.0,-230.0,CANDIDATE,Kepler,6940.916189484643,7.995584988962473
-27.5,46.681862,2.148e-05,0.796,0.161,-0.1,1.96682825,214.3,175.0,638.54,1.18,405.44,27.5,-176.36,281.22937,5595.0,1283.0,-2.148e-05,-0.069,0.24,-195.0,CANDIDATE,Kepler,1.4824120603015074,7.792727272727273
-271.0,46.69873,6.832e-06,1.153,0.339,-10.36,45.035589512,404840.0,145.0,30.66,82.4,25.43,271.0,-9.89,285.47278,6484.0,600.0,-6.832e-06,-0.145,24.23,-193.0,FALSE POSITIVE,Kepler,71.46574154379879,1493.8745387453876
-34.4,47.96207,9.042e-06,0.993,0.298,-0.29,4.237447181,350.1,180.0,446.38,2.26,402.92,34.4,-150.26,291.90216,5993.0,1172.0,-9.042e-06,-0.128,0.68,-198.0,CANDIDATE,Kepler,2.2759315206445114,10.17732558139535
-13.8,47.906689,7.179e-05,1.7,0.794,-2.15,4.0953585,226.8,172.0,1884.15,7.76,2594.63,13.8,-1035.86,293.66928,6839.0,1680.0,-7.179e-05,-0.47,3.62,-253.0,CANDIDATE,Kepler,4.564705882352941,16.434782608695652
-75.0,47.972099,1.172e-05,0.591,0.062,-0.09,0.92623983,411.4,161.0,504.34,1.16,204.45,75.0,-135.05,297.20752,4494.0,1208.0,-1.172e-05,-0.047,0.12,-161.0,CANDIDATE,Kepler,1.9627749576988156,5.485333333333333
-3.4,47.963951,1.002e-05,1.797,0.84,-0.22,3.10197712,124.6,462.0,6009.05,2.64,9902.9,3.4,-2779.89,298.57156,8709.0,2246.0,-1.002e-05,-0.148,1.24,-925.0,FALSE POSITIVE,Kepler,1.4691151919866445,36.64705882352941
-72.4,47.909359,1.13e-07,2.361,0.405,-34.78,2.618414643,200860.0,226.0,10502.8,109.33,5580.46,72.4,-6323.36,299.05673,8143.0,2582.0,-1.13e-07,-0.751,18.75,-311.0,FALSE POSITIVE,Kepler,46.306649724692925,2774.3093922651933
-4.2,47.92078,2.461e-05,3.293,0.713,-0.46,2.61844178,45.1,114.0,4044.74,2.16,2495.93,4.2,-1800.68,299.07559,5088.0,2033.0,-2.461e-05,-0.713,0.47,-127.0,FALSE POSITIVE,Kepler,0.6559368357121166,10.738095238095237
-50.2,48.03669,1.402e-06,0.799,0.147,-6.19,19.407958161,142060.0,170.0,37.92,44.96,21.87,50.2,-12.63,282.60107,5702.0,633.0,-1.402e-06,-0.11,8.27,-153.0,FALSE POSITIVE,Kepler,56.270337922403,2829.8804780876494
-6.9,48.021519,4.931e-06,1.024,0.299,-0.93,0.933747375,198.9,153.0,3820.18,8.93,3207.16,6.9,-1163.83,292.32864,6224.0,2003.0,-4.931e-06,-0.107,2.61,-218.0,FALSE POSITIVE,Kepler,8.720703125,28.82608695652174
-59.0,50.214031,3.195e-06,0.56,0.039,-2.26,37.910213899,103470.0,125.0,3.89,29.45,1.06,59.0,-0.96,287.05927,4623.0,358.0,-3.195e-06,-0.043,2.05,-139.0,FALSE POSITIVE,Kepler,52.58928571428571,1753.7288135593221
-10.0,50.282261,2.86e-05,7.7,0.367,-2.44,3.74785307,145.9,72.0,8389.62,9.04,1368.74,10.0,-4509.55,291.04498,4929.0,2440.0,-2.86e-05,-2.078,0.43,-172.0,FALSE POSITIVE,Kepler,1.174025974025974,14.59
-41.7,50.25544,9.5e-08,3.065,0.92,-63.8,3.747835042,188920.0,236.0,12482.82,141.7,11052.68,41.7,-9324.95,291.0614,8529.0,2697.0,-9.5e-08,-1.38,42.53,-371.0,FALSE POSITIVE,Kepler,46.23164763458401,4530.455635491607
-309.0,50.216606,3.841e-05,0.2,0.0,0.0,0.94754848,11348.0,0.0,35.37,224.79,0.0,309.0,0.0,294.01917,3246.0,622.0,-3.841e-05,0.0,0.0,0.0,FALSE POSITIVE,Kepler,1123.9499999999998,36.724919093851135
-5.9,50.20892,2.496e-05,0.812,0.222,-0.05,1.75643185,51.6,154.0,821.36,0.58,660.5,5.9,-205.07,295.94925,5696.0,1366.0,-2.496e-05,-0.069,0.16,-154.0,FALSE POSITIVE,Kepler,0.7142857142857142,8.745762711864407
-404.0,50.232609,4.38e-07,1.465,0.232,-20.76,1.756466865,188220.0,85.0,2652.65,87.4,1122.78,404.0,-1182.51,296.00742,5726.0,1831.0,-4.38e-07,-0.348,13.84,-68.0,FALSE POSITIVE,Kepler,59.658703071672356,465.8910891089109
-62.2,50.286152,2.324e-06,2.379,0.794,-32.57,33.159475806,222170.0,454.0,307.53,146.47,375.3,62.2,-188.7,296.46429,7967.0,1068.0,-2.324e-06,-0.529,48.89,-844.0,FALSE POSITIVE,Kepler,61.56788566624632,3571.8649517684885
-405.0,50.368069,2.26e-05,1.935,0.439,-38.83,46.14869106,349630.0,178.0,41.46,114.2,29.62,405.0,-25.07,289.39417,5383.0,647.0,-2.26e-05,-0.658,25.91,-129.0,FALSE POSITIVE,Kepler,59.01808785529716,863.283950617284
