koi_depth_err1,koi_period,koi_period_err2,koi_depth_err2,koi_teq_err1,koi_steff_err2,koi_disposition,koi_steff_err1,koi_steff,koi_prad_err2,koi_insol_err1,koi_teq_err2,koi_teq,koi_insol_err2,koi_prad_err1,koi_srad_err2,source,koi_insol,koi_prad,koi_srad_err1,koi_depth,koi_period_err1,koi_srad
627.85583,4.7131119,-0.0017496,-627.85583,0.0,-122.0,CANDIDATE,122.0,6785.0,-1.1382807,0.0,0.0,1643.1463045,0.0,1.1382807,0.0,TESS,1722.7646011,19.7629326,0.0,10492.6573132,0.0017496,1.88091
14.6287,5.2059716,-0.0006831,-14.6287,0.0,-122.0,CANDIDATE,122.0,6210.0,0.0,0.0,0.0,1139.0,0.0,0.0,0.0,TESS,280.373,11.1254,0.0,9210.0,0.0006831,1.13
3.44961,7.8373997,-4.63e-05,-3.44961,0.0,-139.4,CANDIDATE,139.4,6715.0,-0.448041,0.0,0.0,1113.0,0.0,0.448041,-0.06,TESS,254.905,7.62042,0.06,2880.0,4.63e-05,1.43
329.24084,6.4700007,-0.0004138,-329.24084,0.0,-131.5,CANDIDATE,131.5,6819.0,-1.0899736,0.0,0.0,1438.8191925,0.0,1.0899736,-0.0803769,TESS,1012.8517686,22.0947602,0.0803769,14835.6486181,0.0004138,1.7676899
18.0147,3.6250244,-1.63e-05,-18.0147,0.0,-157.0,CANDIDATE,157.0,3811.0,-0.356151,0.0,0.0,751.0,0.0,0.356151,-0.02,TESS,53.0463,6.80665,0.02,11380.0,1.63e-05,0.63
267.2212,6.2088405,-0.0016611,-267.2212,0.0,-119.9,CANDIDATE,119.9,4655.8,-0.9358242,0.0,0.0,682.9571759,0.0,0.9358242,-0.0476885,TESS,51.4155981,3.5693526,0.0476885,2992.8361072,0.0016611,0.661528
1.26587,3.8036198,-4.5e-06,-1.26587,0.0,-126.6,CANDIDATE,126.6,6464.0,-1.05506,0.0,0.0,1631.0,0.0,1.05506,-0.08,TESS,1174.87,22.1057,0.08,17890.0,4.5e-06,1.61
9.39518,3.6689529,-1.02e-05,-9.39518,0.0,-123.0,CANDIDATE,123.0,5642.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,TESS,377.121,13.2074,0.0,14780.0,1.02e-05,1.06
251.42989,11.2205176,-1.9e-05,-251.42989,0.0,-699.9,CANDIDATE,699.9,6764.0,-0.4004962,0.0,0.0,1031.9556709,0.0,0.4004962,0.0,TESS,268.0187451,17.0919218,0.0,10721.0265817,1.9e-05,1.60322
4.56901,2.5087868,-4.2e-06,-4.56901,0.0,-135.8,CANDIDATE,135.8,6255.0,-0.652896,0.0,0.0,1535.0,0.0,0.652896,-0.05,TESS,922.499,12.9918,0.05,15750.0,4.2e-06,1.01
10.1535,6.1458884,-2.17e-05,-10.1535,0.0,-122.0,CANDIDATE,122.0,7231.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,TESS,351.407,18.4029,0.0,12900.0,2.17e-05,1.6
5.27747,2.623354,-7.9e-06,-5.27747,0.0,-132.7,CANDIDATE,132.7,6437.0,-0.913873,0.0,0.0,1711.0,0.0,0.913873,-0.08,TESS,1425.08,16.3338,0.08,8790.0,7.9e-06,1.69
7.15705,1.3847905,-8.1e-06,-7.15705,0.0,-232.2,CANDIDATE,232.2,5596.0,-1.12612,0.0,0.0,2006.0,0.0,1.12612,-0.15,TESS,2691.16,11.9783,0.15,4150.0,8.1e-06,1.82
228.857,15.8346011,-7.16e-05,-228.857,0.0,-90.6,FALSE POSITIVE,90.6,5713.1,0.0,0.0,0.0,915.0,0.0,0.0,0.0,TESS,116.829,16.7304,0.0,18000.0,7.16e-05,1.09
3.40967,7.7605254,-8.19e-05,-3.40967,0.0,-119.1,CANDIDATE,119.1,6070.0,-0.31777,0.0,0.0,1070.0,0.0,0.31777,-0.05,TESS,218.205,4.92551,0.05,2060.0,8.19e-05,1.09
18.8225,1.81383,-0.00024,-18.8225,0.0,-125.0,CANDIDATE,125.0,4775.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,TESS,120.54,11.581,0.0,13170.0,0.00024,0.94
20.0821,3.1405783,-8.6e-06,-20.0821,0.0,-131.1,CANDIDATE,131.1,5636.0,-0.90923,0.0,0.0,1061.0,0.0,0.90923,-0.07,TESS,210.456,11.93,0.07,8570.0,8.6e-06,1.26
1117.91,4.7114264,-1.83e-05,-1117.91,0.0,-144.9,CANDIDATE,144.9,8238.0,-5.44226,0.0,0.0,1588.0,0.0,5.44226,-0.05,TESS,1055.88,15.6522,0.05,5410.0,1.83e-05,1.47
1.84301,9.7355768,-7.5e-05,-1.84301,0.0,-63.5,CANDIDATE,63.5,5033.0,-0.525245,0.0,0.0,1250.0,0.0,0.525245,-0.09,TESS,405.451,9.29033,0.09,2590.0,7.5e-05,1.81
56.536,3.5714448,-1.75e-05,-56.536,0.0,-123.5,CANDIDATE,123.5,5942.0,-2.38449,0.0,0.0,1514.0,0.0,2.38449,-0.15,TESS,873.532,18.4074,0.15,4090.0,1.75e-05,2.56
4.42137,2.3626917,-8.2e-06,-4.42137,0.0,-153.9,CANDIDATE,153.9,8360.0,-0.80143,0.0,0.0,2318.0,0.0,0.80143,-0.08,TESS,4798.12,14.4588,0.08,7280.0,8.2e-06,1.62
4.55895,2.7194615,-5.2e-06,-4.55895,0.0,-122.0,CANDIDATE,122.0,5454.0,0.0,0.0,0.0,1263.0,0.0,0.0,0.0,TESS,422.699,12.4906,0.0,18840.0,5.2e-06,0.89
4.4812,1.5971426,-0.0004152,-4.4812,0.0,-133.6,FALSE POSITIVE,133.6,6263.0,-0.593331,0.0,0.0,2337.0,0.0,0.593331,-0.09,TESS,4957.19,7.98964,0.09,2150.0,0.0004152,1.77
21.3142,2.8389301,-2.35e-05,-21.3142,0.0,-123.0,CANDIDATE,123.0,7132.0,0.0,0.0,0.0,1780.0,0.0,0.0,0.0,TESS,1669.46,16.9204,0.0,6210.0,2.35e-05,2.14
188.22061,3.7788779,-8.2e-06,-188.22061,0.0,-145.7,CONFIRMED,145.7,5817.7,-0.8377756,0.0,0.0,1185.0478458,0.0,0.8377756,-0.060309,TESS,466.0843733,13.9739571,0.060309,17654.0731284,8.2e-06,1.02896
7.76507,0.6691882,-2e-06,-7.76507,0.0,-123.1,FALSE POSITIVE,123.1,6623.0,-0.734671,0.0,0.0,2570.0,0.0,0.734671,-0.09,TESS,7244.35,9.96751,0.09,2850.0,2e-06,1.76
10.0127,0.765415,-4.2e-06,-10.0127,0.0,-122.0,CANDIDATE,122.0,6034.0,0.0,0.0,0.0,2109.0,0.0,0.0,0.0,TESS,3287.18,8.47671,0.0,2740.0,4.2e-06,1.51
2.25705,6.1786733,-9.2e-06,-2.25705,0.0,-131.9,CANDIDATE,131.9,5806.0,-1.09717,0.0,0.0,1172.0,0.0,1.09717,-0.08,TESS,313.989,18.581,0.08,16990.0,9.2e-06,1.4
5.93037,2.9526508,-7.8e-06,-5.93037,0.0,-131.7,CANDIDATE,131.7,5812.0,-0.991048,0.0,0.0,1338.0,0.0,0.991048,-0.09,TESS,532.564,17.072,0.09,9320.0,7.8e-06,1.73
3.12636,13.9311096,-6.57e-05,-3.12636,0.0,-134.9,CANDIDATE,134.9,6445.0,-0.739155,0.0,0.0,806.0,0.0,0.739155,-0.08,TESS,70.2738,14.0219,0.08,6720.0,6.57e-05,1.69
215.92435,1.7563116,-5.2e-06,-215.92435,0.0,-121.6,CANDIDATE,121.6,5885.0,-0.5778891,0.0,0.0,1667.6324897,0.0,0.5778891,-0.0648392,TESS,1827.7735678,8.3651129,0.0648392,3476.9463159,5.2e-06,1.20235
6.59701,3.919695,-1.36e-05,-6.59701,0.0,-21.3,CANDIDATE,21.3,6438.0,0.0,0.0,0.0,1607.0,0.0,0.0,0.0,TESS,1108.17,19.0078,0.0,12270.0,1.36e-05,1.73
4.91815,2.7765784,-9.4e-06,-4.91815,0.0,-106.7,CANDIDATE,106.7,4348.2,-0.502703,0.0,0.0,941.0,0.0,0.502703,-0.06,TESS,130.312,6.07883,0.06,5710.0,9.4e-06,0.78
107.064,3.1510024,-8.1e-06,-107.064,0.0,-105.2,CANDIDATE,105.2,5927.9,-1.82961,0.0,0.0,672.0,0.0,1.82961,-0.08,TESS,34.0167,12.7872,0.08,4700.0,8.1e-06,1.5
1617.54,11.8885643,-1.76e-05,-1617.54,0.0,-122.0,FALSE POSITIVE,122.0,4427.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,TESS,18.8935,19.2143,0.0,35450.0,1.76e-05,0.75
1.78237,1.3955317,-7.7e-06,-1.78237,0.0,-104.3,FALSE POSITIVE,104.3,4957.2,-0.718734,0.0,0.0,2089.0,0.0,0.718734,-0.17,TESS,3163.13,10.461,0.17,960.0,7.7e-06,3.29
851.5151,4.9873145,-1.5e-05,-851.5151,0.0,-122.0,CANDIDATE,122.0,6199.0,-0.4939112,0.0,0.0,1039.1163307,0.0,0.4939112,0.0,TESS,275.535577,12.4458895,0.0,16931.1672966,1.5e-05,0.87414
14.6173,1.6660179,-4.6e-06,-14.6173,0.0,-229.4,CANDIDATE,229.4,5993.3,-1.13691,0.0,0.0,1742.0,0.0,1.13691,-0.15,TESS,1529.93,10.257,0.15,2090.0,4.6e-06,2.01
18.6486,5.9349921,-2.37e-05,-18.6486,0.0,-122.0,CANDIDATE,122.0,5320.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,TESS,38.9292,13.8526,0.0,9840.0,2.37e-05,1.13
137.45818,6.0672187,-5.4e-06,-137.45818,0.0,-126.6,CANDIDATE,126.6,6149.0,-0.5739224,0.0,0.0,1075.9802743,0.0,0.5739224,-0.0536482,TESS,316.7657662,9.4901642,0.0536482,7468.3938627,5.4e-06,1.0793999
3.3239,4.2594558,-1.26e-05,-3.3239,0.0,-81.5,CANDIDATE,81.5,5763.8,0.0,0.0,0.0,1271.0,0.0,0.0,0.0,TESS,433.367,10.33,0.0,7500.0,1.26e-05,1.18
2.82505,1.0078907,-7.5e-06,-2.82505,0.0,-152.5,CANDIDATE,152.5,6808.0,-1.05338,0.0,0.0,2915.0,0.0,1.05338,-0.2,TESS,11995.5,14.2534,0.2,1790.0,7.5e-06,3.52
4.57209,2.7188122,-5.2e-06,-4.57209,0.0,-131.0,CANDIDATE,131.0,6531.0,-0.835697,0.0,0.0,1437.0,0.0,0.835697,-0.07,TESS,708.483,16.9807,0.07,12150.0,5.2e-06,1.48
8.94169,2.9866836,-8.3e-06,-8.94169,0.0,-128.0,CANDIDATE,128.0,4790.0,-1.15328,0.0,0.0,1142.0,0.0,1.15328,-0.09,TESS,282.578,15.0254,0.09,14000.0,8.3e-06,1.24
4.18187,3.6562554,-1.9e-05,-4.18187,0.0,-130.8,CANDIDATE,130.8,5994.0,-0.615974,0.0,0.0,1602.0,0.0,0.615974,-0.07,TESS,1093.63,10.421,0.07,4970.0,1.9e-05,1.51
2.79008,3.8249546,-1.4e-05,-2.79008,0.0,-114.6,CANDIDATE,114.6,6341.2,-0.811209,0.0,0.0,1592.0,0.0,0.811209,-0.08,TESS,1068.52,15.0897,0.08,7630.0,1.4e-05,1.69
590.77496,11.2237372,-3.12e-05,-590.77496,0.0,-122.0,CANDIDATE,122.0,5136.0,-0.9639947,0.0,0.0,703.6564933,0.0,0.9639947,0.0,TESS,57.9380401,9.5654941,0.0,11270.3887544,3.12e-05,0.903365
8.54821,8.7234738,-3.15e-05,-8.54821,0.0,-130.6,CANDIDATE,130.6,5522.0,-0.637956,0.0,0.0,755.0,0.0,0.637956,-0.05,TESS,54.2067,10.5545,0.05,10750.0,3.15e-05,1.0
65.1451,2.8372178,-2.1e-05,-65.1451,0.0,-122.0,CANDIDATE,122.0,5604.0,0.0,0.0,0.0,2287.0,0.0,0.0,0.0,TESS,4549.21,14.7827,0.0,4060.0,2.1e-05,2.24
3.32688,4.3618031,-3.55e-05,-3.32688,0.0,-129.4,CANDIDATE,129.4,6126.0,-0.733814,0.0,0.0,1656.0,0.0,0.733814,-0.11,TESS,1248.73,12.1596,0.11,3130.0,3.55e-05,2.21
8.35519,3.9415006,-1.49e-05,-8.35519,0.0,-127.3,CANDIDATE,127.3,6011.0,-0.69727,0.0,0.0,1123.0,0.0,0.69727,-0.06,TESS,264.591,12.3165,0.06,8940.0,1.49e-05,1.3
4.85516,17.0298529,-2.48e-05,-4.85516,0.0,-124.8,CANDIDATE,124.8,5022.0,-0.782579,0.0,0.0,485.0,0.0,0.782579,-0.06,TESS,9.23182,12.0922,0.06,15940.0,2.48e-05,0.92
5.83981,32.6012979,-0.0029076,-5.83981,0.0,-122.7,CANDIDATE,122.7,6067.8,-0.577669,0.0,0.0,569.0,0.0,0.577669,-0.07,TESS,17.4858,9.18821,0.07,4490.0,0.0029076,1.35
12.2493,3.1726875,-4.2e-06,-12.2493,0.0,-126.7,CANDIDATE,126.7,5056.0,-0.79364,0.0,0.0,1010.0,0.0,0.79364,-0.05,TESS,172.9,11.911,0.05,18990.0,4.2e-06,0.87
2585.21,16.56308,-0.00099,-2585.21,0.0,-125.1,CANDIDATE,125.1,6177.0,-7.70669,0.0,0.0,1027.0,0.0,7.70669,-0.06,TESS,184.89,30.0184,0.06,14010.0,0.00099,1.35
0.294727,4.6288384,-2.92e-05,-0.294727,0.0,-104.1,CANDIDATE,104.1,5978.9,-0.794132,0.0,0.0,2291.0,0.0,0.794132,-0.1,TESS,4580.01,17.2704,0.1,5380.0,2.92e-05,2.22
8.06197,11.4483792,-0.0001209,-8.06197,0.0,-135.4,CANDIDATE,135.4,6175.0,-0.62006,0.0,0.0,999.0,0.0,0.62006,-0.06,TESS,165.825,10.4552,0.06,6660.0,0.0001209,1.28
7.55645,6.3885628,-3.33e-05,-7.55645,0.0,-127.6,CANDIDATE,127.6,5474.0,-0.502363,0.0,0.0,725.0,0.0,0.502363,-0.05,TESS,46.0383,7.62451,0.05,4410.0,3.33e-05,1.03
3.66374,3.6515704,-1.36e-05,-3.66374,0.0,-131.8,CANDIDATE,131.8,6353.0,-0.680325,0.0,0.0,1150.0,0.0,0.680325,-0.08,TESS,290.61,12.4868,0.08,5830.0,1.36e-05,1.59
1363.91,1.862908,-0.0020072,-1363.91,0.0,-129.6,FALSE POSITIVE,129.6,5626.0,-5.68226,0.0,0.0,3340.0,0.0,5.68226,-0.07,TESS,20675.8,13.9775,0.07,3420.0,0.0020072,1.39
3.54741,0.7799194,-5.3e-05,-3.54741,0.0,-128.0,FALSE POSITIVE,128.0,5473.0,-0.647777,0.0,0.0,1991.0,0.0,0.647777,-0.11,TESS,2609.72,9.09676,0.11,1920.0,5.3e-05,2.04
10.9407,3.3789946,-0.0002786,-10.9407,0.0,-122.0,FALSE POSITIVE,122.0,4809.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,TESS,333.667,8.56973,0.0,11150.0,0.0002786,0.82
1.98436,2.6566986,-6.4e-06,-1.98436,0.0,-134.7,CANDIDATE,134.7,6823.0,-0.95928,0.0,0.0,2022.0,0.0,0.95928,-0.09,TESS,2780.14,17.7901,0.09,10670.0,6.4e-06,1.67
166.42082,4.040003,-1.07e-05,-166.42082,0.0,-130.0,CANDIDATE,130.0,5692.2,-0.9035359,0.0,0.0,1370.1551938,0.0,0.9035359,-0.0845729,TESS,832.9137795,6.8572283,0.0845729,1577.506576,1.07e-05,1.48298
49.1262,3.2404614,-7.7e-06,-49.1262,0.0,-130.0,CANDIDATE,130.0,5823.0,0.0,0.0,0.0,1179.0,0.0,0.0,0.0,TESS,321.441,18.8972,0.0,15130.0,7.7e-06,1.35
2.92556,8.7520247,-2.43e-05,-2.92556,0.0,-131.0,CANDIDATE,131.0,5666.0,-0.665683,0.0,0.0,911.0,0.0,0.665683,-0.05,TESS,114.611,12.7543,0.05,17410.0,2.43e-05,0.94
38.0604,1.5810556,-0.0003538,-38.0604,0.0,-122.0,FALSE POSITIVE,122.0,5985.0,0.0,0.0,0.0,1780.0,0.0,0.0,0.0,TESS,1668.68,13.941,0.0,33340.0,0.0003538,0.76
12.6294,4.0358074,-1.13e-05,-12.6294,0.0,-122.0,CANDIDATE,122.0,6599.0,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,TESS,498.733,17.8847,0.0,11250.0,1.13e-05,1.56
2.65337,3.8795023,-1.01e-05,-2.65337,0.0,-125.5,CANDIDATE,125.5,6048.0,-0.704073,0.0,0.0,1437.0,0.0,0.704073,-0.06,TESS,709.036,14.0735,0.06,12260.0,1.01e-05,1.26
2.09485,2.7812908,-3.6e-06,-2.09485,0.0,-140.3,CANDIDATE,140.3,7560.0,-0.770351,0.0,0.0,1998.0,0.0,0.770351,-0.06,TESS,2647.01,18.2165,0.06,11930.0,3.6e-06,1.63
9.57715,4.3205081,-1.48e-05,-9.57715,0.0,-146.5,CANDIDATE,146.5,7627.0,-0.652737,0.0,0.0,1436.0,0.0,0.652737,-0.04,TESS,706.863,14.5156,0.04,13290.0,1.48e-05,1.23
12.9035,3.3626798,-2.61e-05,-12.9035,0.0,-122.0,CANDIDATE,122.0,6165.0,0.0,0.0,0.0,1620.0,0.0,0.0,0.0,TESS,1144.81,14.2118,0.0,11000.0,2.61e-05,1.39
3.75077,1.82856,-2.3e-06,-3.75077,0.0,-130.7,CANDIDATE,130.7,6078.0,-1.08989,0.0,0.0,1871.0,0.0,1.08989,-0.08,TESS,2034.63,20.4999,0.08,17750.0,2.3e-06,1.53
4.94085,2.1970052,-1.18e-05,-4.94085,0.0,-122.0,CANDIDATE,122.0,5636.0,0.0,0.0,0.0,1623.0,0.0,0.0,0.0,TESS,1152.76,12.6118,0.0,7470.0,1.18e-05,1.47
144.70316,0.4947938,-6.3e-06,-144.70316,0.0,-124.1,CANDIDATE,124.1,5879.0,-1.3032895,0.0,0.0,2849.8678213,0.0,1.3032895,-0.0864573,TESS,15589.0579756,8.7665514,0.0864573,2913.5611564,6.3e-06,1.5121
3.3845,0.9714298,-2.9e-06,-3.3845,0.0,-133.9,FALSE POSITIVE,133.9,6495.0,-0.626163,0.0,0.0,1981.0,0.0,0.626163,-0.11,TESS,2557.87,8.81333,0.11,1650.0,2.9e-06,2.18
7.69981,1.4466788,-4.6e-06,-7.69981,0.0,-126.4,CANDIDATE,126.4,5881.0,-0.832526,0.0,0.0,1699.0,0.0,0.832526,-0.09,TESS,1386.27,12.978,0.09,4410.0,4.6e-06,1.81
0.92558,5.1890769,-1.62e-05,-0.92558,0.0,-133.7,CANDIDATE,133.7,6195.0,-0.758092,0.0,0.0,1510.0,0.0,0.758092,-0.09,TESS,863.316,15.2719,0.09,6810.0,1.62e-05,1.81
0.83445,11.8413467,-6.07e-05,-0.83445,0.0,-122.3,CANDIDATE,122.3,4554.0,-0.187216,0.0,0.0,574.0,0.0,0.187216,-0.06,TESS,18.0311,2.20757,0.06,770.0,6.07e-05,0.77
39.1127,6.0379203,-3.99e-05,-39.1127,0.0,-122.3,CANDIDATE,122.3,4554.0,-0.149393,0.0,0.0,763.0,0.0,0.149393,-0.06,TESS,56.3052,1.49811,0.06,469.0,3.99e-05,0.77
5.60163,2.217782,-2.1e-06,-5.60163,0.0,-122.0,CANDIDATE,122.0,4841.0,-0.708659,0.0,0.0,946.0,0.0,0.708659,-0.05,TESS,133.224,10.4759,0.05,15050.0,2.1e-06,0.81
2.46467,6.9625419,-9.93e-05,-2.46467,0.0,-131.9,CANDIDATE,131.9,5727.0,-0.2175,0.0,0.0,1214.0,0.0,0.2175,-0.05,TESS,360.794,2.97636,0.05,1030.0,9.93e-05,0.95
2.83408,3.7833369,-7.3e-06,-2.83408,0.0,-127.9,CANDIDATE,127.9,5266.0,-0.813695,0.0,0.0,1222.0,0.0,0.813695,-0.07,TESS,370.391,13.3743,0.07,11530.0,7.3e-06,1.23
5.66889,9.1317488,-9.6e-06,-5.66889,0.0,-147.1,CANDIDATE,147.1,5198.2,-1.04377,0.0,0.0,636.0,0.0,1.04377,-0.05,TESS,27.2956,14.7541,0.05,35470.0,9.6e-06,0.75
2.77897,2.4038651,-2.4e-06,-2.77897,0.0,0.0,CANDIDATE,0.0,5961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TESS,1441.91,22.3961,0.0,32410.0,2.4e-06,1.21
36.87473,9.2224171,-9.8e-06,-36.87473,0.0,-133.626,CANDIDATE,133.626,6332.0,-0.6736003,0.0,0.0,1477.1119659,0.0,0.6736003,-0.109417,TESS,1125.057365,15.6527771,0.109417,3109.7617072,9.8e-06,2.5926199
32.76288,8.159487,-2.5e-05,-32.76288,0.0,-126.031,CANDIDATE,126.031,5860.0,-0.922109,0.0,0.0,1000.5192324,0.0,0.922109,-0.0594473,TESS,236.8223938,3.3709444,0.0594473,757.1865282,2.5e-05,1.2115099
450.5409,7.748612,-2.23e-05,-450.5409,0.0,-157.0,CANDIDATE,157.0,3230.0,-0.7953379,0.0,0.0,351.9088621,0.0,0.7953379,-0.0091862,TESS,3.6244475,2.2168828,0.0091862,5124.9808086,2.23e-05,0.307821
36.387394,8.4130034,-2.53e-05,-36.387394,0.0,-133.469,CANDIDATE,133.469,6529.0,-2.483735,0.0,0.0,1335.6413065,0.0,2.483735,-0.0838945,TESS,752.108278,4.3741604,0.0838945,490.4350481,2.53e-05,1.92409
65.566,1.5505494,-1.4e-06,-65.566,0.0,0.0,CANDIDATE,0.0,0.0,-0.357131,0.0,0.0,2588.0,0.0,0.357131,-0.07,TESS,7457.95,8.21753,0.07,1576.0,1.4e-06,2.02
125.55036,4.218076,-6.4e-06,-125.55036,0.0,0.0,CONFIRMED,0.0,5780.0,-0.1259614,0.0,0.0,1128.0732222,0.0,0.1259614,0.0,TESS,382.7103105,10.0080468,0.0,7882.0701205,6.4e-06,1.0
10.2625,4.8768783,-5.39e-05,-10.2625,0.0,-120.541,CANDIDATE,120.541,4562.0,-0.438282,0.0,0.0,1154.0,0.0,0.438282,-0.06,TESS,295.298,4.71563,0.06,3800.0,5.39e-05,0.75
85.0651,4.5992844,-1.55e-05,-85.0651,0.0,-132.098,CANDIDATE,132.098,5695.0,-1.301697,0.0,0.0,1905.2568703,0.0,1.301697,-0.176914,TESS,3114.1185902,19.0560523,0.176914,3654.1353754,1.55e-05,3.1233001
116.10533,7.3436151,-0.0001444,-116.10533,0.0,-131.891,CANDIDATE,131.891,5406.0,-1.929498,0.0,0.0,928.2392842,0.0,1.929498,-0.060603,TESS,175.4529921,3.996537,0.060603,1314.7094959,0.0001444,1.0980901
237.0964,3.4468018,-7.8e-06,-237.0964,0.0,-136.501,CANDIDATE,136.501,7853.0,-3.3501568,0.0,0.0,1835.4167797,0.0,3.3501568,-0.0501257,TESS,2682.0062952,9.8310336,0.0501257,3745.6837264,7.8e-06,1.5443701
372.71146,1.1882549,-4.9e-06,-372.71146,0.0,-154.635,CANDIDATE,154.635,8405.0,-3.2767613,0.0,0.0,2961.4012649,0.0,3.2767613,-0.0550854,TESS,18176.4904225,12.1227001,0.0550854,2971.3418778,4.9e-06,1.78789
330.31314,2.1570462,-3.67e-05,-330.31314,0.0,-140.7,FALSE POSITIVE,140.7,5863.0,-0.7268147,0.0,0.0,1448.8262904,0.0,0.7268147,-0.0500503,TESS,1041.3249499,14.5949243,0.0500503,17928.3672773,3.67e-05,1.04535
196.266,2.9151556,-1.17e-05,-196.266,0.0,0.0,CANDIDATE,0.0,6220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TESS,504.746,7.4578,0.0,2910.0,1.17e-05,1.34
726.6213,4.4961387,-0.0005752,-726.6213,0.0,-141.2,CANDIDATE,141.2,5554.0,-1.1429387,0.0,0.0,1159.2289516,0.0,1.1429387,-0.0600377,TESS,426.7739259,12.7988183,0.0600377,10767.3313678,0.0005752,1.18466
48.2745,1.7561019,-0.001041,-48.2745,0.0,-122.0,FALSE POSITIVE,122.0,4896.0,0.0,0.0,0.0,1571.0,0.0,0.0,0.0,TESS,1012.39,8.43478,0.0,11010.0,0.001041,0.81
11.7254,1.2997811,-0.0003363,-11.7254,0.0,-247.7,FALSE POSITIVE,247.7,6053.0,-0.895715,0.0,0.0,2068.0,0.0,0.895715,-0.08,TESS,3036.53,13.6803,0.08,7140.0,0.0003363,1.61
134.21783,3.4654953,-5.2e-06,-134.21783,0.0,-131.6,CONFIRMED,131.6,5570.3,-1.1134071,0.0,0.0,1552.6711273,0.0,1.1134071,-0.128781,TESS,1373.5324063,14.2776184,0.128781,5884.1905569,5.2e-06,1.77738
8.84634,2.8724894,-1.09e-05,-8.84634,0.0,-183.6,CANDIDATE,183.6,5752.0,-0.741802,0.0,0.0,1387.0,0.0,0.741802,-0.05,TESS,614.779,13.1718,0.05,13480.0,1.09e-05,1.1
6.13021,2.9817237,-1.58e-05,-6.13021,0.0,-20.6,CANDIDATE,20.6,7717.5,-1.05725,0.0,0.0,1937.0,0.0,1.05725,-0.12,TESS,2338.63,15.4413,0.12,4970.0,1.58e-05,2.14
720.038,1.5039495,-5.2e-06,-720.038,0.0,-132.1,CANDIDATE,132.1,5623.0,-3.08744,0.0,0.0,1619.0,0.0,3.08744,-0.07,TESS,1141.17,17.3816,0.07,25120.0,5.2e-06,0.95
2.06687,3.0415724,-1.1e-05,-2.06687,0.0,0.0,CANDIDATE,0.0,5814.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TESS,1021.58,10.3727,0.0,6090.0,1.1e-05,1.3
7968.97,2.501531,-7.3e-06,-7968.97,0.0,-130.4,CANDIDATE,130.4,5823.0,-15.5508,0.0,0.0,1947.0,0.0,15.5508,-0.08,TESS,2388.65,20.1829,0.08,2980.0,7.3e-06,1.58
8.05674,3.3687307,-1.11e-05,-8.05674,0.0,-122.0,CANDIDATE,122.0,5727.0,0.0,0.0,0.0,1248.0,0.0,0.0,0.0,TESS,403.813,13.6378,0.0,13270.0,1.11e-05,1.18
41.4358,2.9661661,-0.0010404,-41.4358,0.0,-32.5,CANDIDATE,32.5,5436.0,-0.849796,0.0,0.0,1122.0,0.0,0.849796,-0.01,TESS,263.25,16.476,0.01,19190.0,0.0010404,1.17
192.639,3.500869,-7.3e-06,-192.639,0.0,-126.7,CANDIDATE,126.7,5870.0,-2.6709,0.0,0.0,1531.0,0.0,2.6709,-0.09,TESS,913.394,13.3258,0.09,6230.0,7.3e-06,1.69
6.74479,3.0086349,-1.46e-05,-6.74479,0.0,-122.0,CANDIDATE,122.0,5984.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,TESS,831.069,13.7329,0.0,8530.0,1.46e-05,1.46
800.673,3.3412415,-8.3e-06,-800.673,0.0,-149.4,CANDIDATE,149.4,5285.0,-2.86905,0.0,0.0,993.0,0.0,2.86905,-0.05,TESS,161.632,10.2542,0.05,12360.0,8.3e-06,0.9
1.13023,2.304583,-3.4e-06,-1.13023,0.0,-180.9,CANDIDATE,180.9,6562.0,-0.97774,0.0,0.0,1970.0,0.0,0.97774,-0.09,TESS,2500.98,16.9661,0.09,10800.0,3.4e-06,1.58
41.749,3.3418892,-0.0004222,-41.749,0.0,-122.0,FALSE POSITIVE,122.0,4874.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,TESS,123.578,13.4003,0.0,24860.0,0.0004222,0.8
24.2008,0.8912218,-0.0003058,-24.2008,0.0,-136.1,FALSE POSITIVE,136.1,6245.0,-1.1299,0.0,0.0,2274.0,0.0,1.1299,-0.08,TESS,4445.59,15.1782,0.08,9160.0,0.0003058,1.59
24.5268,1.5380702,-0.0003362,-24.5268,0.0,-122.0,FALSE POSITIVE,122.0,6125.0,0.0,0.0,0.0,1862.0,0.0,0.0,0.0,TESS,1996.94,18.9812,0.0,8770.0,0.0003362,2.06
